AGB_diff,NDVI_diff,LFMC_diff,VPD_diff,Sc_diff,Rd_diff
-0.0037820120342075825,-0.03068338707089424,0.003866159822791815,0.020746616646647453,0.08055843412876129,-0.0270089041441679
-0.006304176989942789,-0.026794349774718285,-0.0021434100344777107,-0.009475908242166042,0.004736624658107758,-0.02301924116909504
-0.004332459066063166,0.005501194391399622,0.004269700963050127,-0.04175315424799919,-0.009679587557911873,-0.032177284359931946
-0.0027436395175755024,0.018002836033701897,-0.00266152061522007,-0.04797615483403206,0.09261146932840347,-0.034185729920864105
-0.007333940360695124,0.006974662188440561,-0.0020213352981954813,-0.039242107421159744,0.03165693208575249,-0.027892274782061577
-0.008037982508540154,0.021400531753897667,0.014730854891240597,-0.017177069559693336,0.09409025311470032,-0.019346658140420914
0.001825417741201818,-0.012504668906331062,0.000482352712424472,0.023532157763838768,0.03159581124782562,0.017737796530127525
-0.00195373990572989,0.0029800033662468195,-0.0036219267640262842,-0.02037019468843937,0.025109989568591118,-0.02352728880941868
-0.004236358217895031,0.007817493751645088,-0.002204259391874075,-0.020938746631145477,-0.03534463793039322,-0.02222650684416294
-0.010767504572868347,-0.02310442179441452,0.04040021076798439,-0.026859112083911896,0.017019852995872498,-0.038297634571790695
-0.007686202879995108,-0.02778894454240799,-0.005345453508198261,-0.02881346084177494,0.022402366623282433,0.01309746503829956
-0.009720337577164173,-0.029757939279079437,-0.002267279429361224,-0.02848486416041851,0.06365643441677094,0.012018557637929916
-0.009759028442203999,0.06906475871801376,-0.007196306716650724,-0.0407092347741127,0.0014589055208489299,0.02046755887567997
-0.008253403939306736,-0.026371533051133156,-0.0012248549610376358,-0.029992083087563515,-0.012922867201268673,-0.022182926535606384
-0.0010489597916603088,-0.021500006318092346,-0.0012265276163816452,-0.02883584052324295,-0.03079288825392723,-0.02791389636695385
0.037856925278902054,0.01652066968381405,0.01573447324335575,-0.04453929886221886,-0.04094820097088814,-0.028575586155056953
-0.008518295362591743,0.011259153485298157,-0.0024826868902891874,-0.021253928542137146,-0.08650436252355576,-0.023566903546452522
-0.005302068777382374,0.0155211566016078,0.004102161154150963,-0.029081355780363083,-0.11304277926683426,-0.02577967196702957
-0.003990455996245146,0.00740967458114028,0.001974431797862053,-0.046672672033309937,-0.27729299664497375,-0.02586471661925316
-0.0032829302363097668,-0.002957702148705721,-0.001083257724530995,-0.02030811458826065,-0.04484441131353378,-0.023592891171574593
0.07528988271951675,0.0669005960226059,0.0341191440820694,-0.018618319183588028,-0.04470949247479439,-0.03991314023733139
0.004759430419653654,0.12673813104629517,0.00018371388432569802,-0.019354987889528275,-0.0620940700173378,-0.009410475380718708
-0.0030574887059628963,-0.026599735021591187,0.0038945437408983707,-0.028250129893422127,-0.03853519633412361,-0.028884360566735268
-0.005837892647832632,-9.923864126903936e-05,0.004041055217385292,-0.04572342336177826,-0.007847368717193604,-0.021590882912278175
-0.0020141974091529846,0.0011358148185536265,-7.458371692337096e-05,-0.051023323088884354,-0.052002038806676865,-0.030169982463121414
-0.009239917621016502,0.07318640500307083,0.029839439317584038,-0.020138658583164215,-0.010217568837106228,-0.023557361215353012
0.05880502611398697,0.2068883180618286,0.015953337773680687,-0.004651016555726528,-0.09586015343666077,-0.04168771579861641
0.0035174661315977573,0.21218816936016083,-0.0012242821976542473,-0.009795625694096088,0.027299804612994194,-0.022799022495746613
0.05877615883946419,0.25707486271858215,0.0577671155333519,-0.013375998474657536,-0.005760905332863331,0.002025123918429017
0.003005016129463911,0.19393767416477203,0.004598306026309729,-0.025190776214003563,0.0142326345667243,0.004196531604975462
0.057111453264951706,0.26663345098495483,-0.005402773153036833,-0.025339029729366302,0.0372534915804863,-0.0006448415224440396
-0.008173435926437378,-0.03458193689584732,-0.004422533325850964,-0.001705688307993114,-0.03898477926850319,-0.015279745683073997
-0.0073076458647847176,-0.0362333320081234,-0.0005951070343144238,0.011523496359586716,0.004905449226498604,-0.018718697130680084
-0.024742471054196358,-0.08687390387058258,-0.0207406934350729,0.025403635576367378,0.015619856305420399,-0.023104535415768623
-0.009689673781394958,-0.08961924910545349,-0.005152651574462652,0.022775154560804367,0.03245655447244644,-0.025034070014953613
-0.0003873680252581835,-0.004483012482523918,-0.0017468866426497698,-0.02634504809975624,-0.02435452491044998,-0.020496826618909836
-0.01212614681571722,-0.02348344586789608,0.00020011613378301263,-0.02943149209022522,-0.057384274899959564,-0.017385270446538925
-0.008294801227748394,0.017836062237620354,0.017389509826898575,-0.030967941507697105,-0.022445302456617355,0.04349896311759949
-0.01541808433830738,0.018157778307795525,-0.008037005551159382,-0.02507602423429489,-0.048434387892484665,0.033355068415403366
-0.010492214001715183,-0.03002789244055748,-0.006265030708163977,-0.013985184021294117,-0.007332488428801298,-0.0033531261142343283
-0.0036474247463047504,-0.02978518232703209,-0.005436822306364775,-0.010458359494805336,0.008922170847654343,-0.005042294971644878
-0.005847168155014515,0.018882645294070244,-0.012444054707884789,-0.010975378565490246,0.08233393728733063,-0.02175166830420494
-0.006881298962980509,0.010192062705755234,-0.0104771563783288,0.002263941103592515,0.1550220251083374,-0.026426054537296295
