AGB_diff,NDVI_diff,LFMC_diff,VPD_diff,Sc_diff,Rd_diff
-0.08816301822662354,-0.001237368443980813,0.03669340908527374,-0.005668432451784611,-0.0037540195044130087,0.010317626409232616
-0.0029171763453632593,0.012775834649801254,-0.06416961550712585,-0.016950126737356186,-0.00732225039973855,0.05532269552350044
-0.05844259634613991,0.011066081002354622,-0.07113584131002426,-0.019041500985622406,-0.02068258263170719,0.060002513229846954
-0.03239825740456581,-0.00746952835470438,0.0410187765955925,-0.009761182591319084,0.013471911661326885,-0.006913959514349699
-0.009805350564420223,-0.023770982399582863,0.02313954196870327,-0.006584932096302509,0.034628067165613174,-0.0025617899373173714
-0.011453570798039436,0.05114728957414627,0.016641968861222267,-0.0070301503874361515,0.004313123412430286,-0.010489263571798801
-0.01350405439734459,-0.03726188838481903,0.003947713412344456,0.008633030578494072,-0.034439608454704285,-0.025747014209628105
-0.030099844560027122,-0.037926483899354935,0.022266389802098274,0.0044340211898088455,-0.02110704407095909,-0.012515220791101456
0.04610481858253479,0.0446421280503273,0.007801171857863665,-0.003599107265472412,-0.02692103199660778,0.0072541506960988045
0.031604036688804626,0.017717618495225906,0.011233063414692879,-0.014872664585709572,-0.008025052957236767,9.492992830928415e-05
0.03622584417462349,0.052522022277116776,0.03751508891582489,0.007336408365517855,0.007405807264149189,-0.02134232595562935
-0.02631659060716629,-0.01579877734184265,0.03912479430437088,0.010462477803230286,-0.002361669670790434,-0.03256085515022278
0.005774999503046274,0.04101560637354851,0.022199401631951332,-0.005948117468506098,-0.04163302853703499,-0.04526112601161003
-0.026620501652359962,-0.014509735628962517,0.015643596649169922,-0.023208755999803543,-0.06083935126662254,-0.019277634099125862
0.056329771876335144,-0.025336885824799538,-0.029829062521457672,-0.0017852064920589328,-0.019429080188274384,0.05106038227677345
0.03397880122065544,-0.0116659477353096,0.00465736910700798,-0.005472634453326464,0.010814204812049866,0.03366245701909065
0.04552678391337395,-0.006408656015992165,-0.04090100899338722,-0.009409726597368717,0.012067032046616077,0.03995879366993904
0.05382701754570007,-0.03957962617278099,-0.014766097068786621,-0.00800317246466875,-0.008862912654876709,0.06256897002458572
0.030883457511663437,-0.02645585685968399,-0.052414216101169586,-0.005669927690178156,-0.008859625086188316,0.04783822223544121
0.03415597230195999,-0.03293297067284584,-0.05255795642733574,-0.006410806439816952,0.019632374867796898,0.04780930280685425
0.04200432077050209,0.06219157949090004,0.038378842175006866,-0.010079381987452507,-0.02243010886013508,0.021603986620903015
-0.02048996277153492,0.009768419899046421,0.026186227798461914,-0.010433328337967396,-0.03433261811733246,-0.028449002653360367
0.05706676095724106,-0.02108406275510788,-0.026298288255929947,-0.008039101026952267,-0.0450543612241745,-0.030426718294620514
-0.014265598729252815,-0.01492758747190237,-0.038655128329992294,-0.010059474967420101,-0.008574048057198524,0.06052572652697563
0.04652802273631096,0.011049407534301281,-0.05575336888432503,-0.007012566551566124,-0.013353489339351654,0.06188759207725525
0.008926203474402428,0.060166116803884506,0.0008109778864309192,-0.015070062130689621,-0.02322118729352951,0.09374932199716568
0.0378434844315052,0.006921061780303717,0.0238039568066597,-0.009322131983935833,-0.03762485831975937,0.07983821630477905
-0.009510030969977379,-0.02157125435769558,-0.00013861519983038306,-0.009719912894070148,-0.05280180647969246,-0.020963234826922417
0.017919795587658882,-0.005000905133783817,0.01964471861720085,-0.015890972688794136,-0.04526987299323082,-0.008927777409553528
-0.03711097687482834,0.02694964036345482,0.010009322315454483,-0.013439006172120571,0.02070869319140911,-0.02880772575736046
0.07111566513776779,-0.02277502790093422,0.03297165036201477,0.00034215525374747813,-0.03593815118074417,-0.02660307288169861
0.06128793582320213,0.022719955071806908,0.015478012152016163,-0.006042727269232273,0.0027575327549129725,-0.010799030773341656
-0.008626707829535007,-0.04428635910153389,0.01349329948425293,-0.022661684080958366,-0.006069791037589312,-0.02877899445593357
-0.009199514985084534,-0.015571752563118935,-0.021942460909485817,-0.015575227327644825,-0.02227470465004444,0.0016214585630223155
0.03859059140086174,0.008860231377184391,-0.0015469084028154612,0.10685789585113525,-0.013197050429880619,0.04583801329135895
0.03928324952721596,0.03634965792298317,0.03987377509474754,0.002690784400328994,0.02423286624252796,0.04079863801598549
0.019707564264535904,0.04167754203081131,-0.000892362673766911,0.007122765760868788,-0.025856133550405502,0.0221627876162529
-0.01808362826704979,-0.03353845700621605,0.038291990756988525,-0.016322214156389236,-0.039790138602256775,0.07367084175348282
-0.020951250568032265,-0.04539649933576584,-0.030724693089723587,-0.021951718255877495,-0.046223558485507965,-0.01623373292386532
-0.010756910778582096,-0.03971020132303238,-0.0010171857429668307,0.00011415986227802932,-0.03419146686792374,-0.03229731321334839
-0.00653738621622324,0.04467042163014412,0.01113776583224535,0.01296012382954359,-0.027808817103505135,-0.022393111139535904
-0.022006342187523842,0.06630770862102509,0.009268209338188171,0.014746849425137043,-0.048393428325653076,-0.041193120181560516
-0.01688297465443611,-0.03170732408761978,-0.040217768400907516,-0.016023902222514153,-0.004236356355249882,-0.055770035833120346
-0.013739731162786484,-0.03353308513760567,-0.04263298586010933,-0.009521480649709702,-0.009036634117364883,-0.0395953431725502
-0.030484722927212715,0.026284750550985336,-0.0013442146591842175,-0.010772998444736004,0.008375569246709347,-0.047055456787347794
0.024222269654273987,-0.02825765870511532,-0.019850553944706917,-0.014770460315048695,0.018588624894618988,-0.03829755261540413
-0.046275511384010315,-0.015339866280555725,0.018413078039884567,-0.013767889700829983,0.00397912785410881,-0.009969394654035568
-0.07549931854009628,-0.04346539452672005,0.03699208423495293,-0.01502071600407362,0.03059425950050354,0.001381141715683043
0.006838276516646147,-0.032755374908447266,0.021711165085434914,0.01088783796876669,0.013229002244770527,0.004058554768562317
-0.07393835484981537,-0.010409735143184662,0.008402824401855469,-0.0033066344913095236,-0.03467435762286186,-0.004463677294552326
0.0007934593013487756,0.06574484705924988,0.028200168162584305,-0.00015323999105021358,-0.019157538190484047,-0.008201629854738712
-0.017659557983279228,0.007556665223091841,0.014941862784326077,-0.006208246108144522,0.010367927141487598,-0.04602091759443283
0.05397767573595047,0.04351034760475159,0.00617963308468461,-0.014284785836935043,-0.037339501082897186,-0.047334689646959305
0.03287190943956375,-0.048830803483724594,0.019538430497050285,-0.013703479431569576,-0.020754367113113403,-0.03138059750199318
0.03381152078509331,0.031674303114414215,0.007015679031610489,-0.012751579284667969,0.009829836897552013,-0.019665250554680824
-0.008450441062450409,-0.018911221995949745,0.021303249523043633,-0.02330481819808483,0.010992065072059631,-0.03723214939236641
0.0533672533929348,-0.02422189898788929,0.027628134936094284,-0.010952196083962917,0.03213303163647652,-0.04293239489197731
0.03128589317202568,-0.03554121404886246,-0.0012986287474632263,-0.07686452567577362,0.002515867119655013,-0.02289040945470333
-0.019493786618113518,-0.00379458861425519,0.005511866416782141,-0.09602193534374237,-0.0010439595207571983,-0.043428707867860794
-0.022246725857257843,-0.006517780479043722,-0.05125349014997482,-0.029095709323883057,-0.030286042019724846,-0.016648609191179276
-0.006758478004485369,0.011302990838885307,0.028474189341068268,-0.01299606915563345,-0.03946451097726822,-0.011469135992228985
-0.029725706204771996,-0.02744472399353981,-0.05987769737839699,-0.016310924664139748,-0.0035433564335107803,-0.0061469171196222305
0.03133790194988251,0.04357483610510826,-0.05055594444274902,-0.017684761434793472,-0.010527318343520164,-0.0035735236015170813
0.041627876460552216,-0.026531023904681206,0.022889627143740654,-0.07029946893453598,-0.006225472781807184,-0.007901529781520367
-0.03822503238916397,0.006197694223374128,0.010852559469640255,-0.08962374180555344,-0.012225514277815819,-0.010115538723766804
-0.02875836193561554,0.03276783600449562,0.04187804087996483,-0.07688156515359879,0.009617393836379051,-0.012618400156497955
0.037444956600666046,0.06149796023964882,0.0008743686485104263,-0.06365549564361572,0.0036812471225857735,-0.011175812222063541
-0.014817898161709309,-0.05279651656746864,0.04260803759098053,-0.07279930263757706,0.004359623417258263,-0.007997340522706509
-0.029769815504550934,0.020070556551218033,-0.053678106516599655,-0.028470536693930626,-0.03033987618982792,0.012288832105696201
-0.019360246136784554,-0.006384564563632011,-0.05630511790513992,-0.016583343967795372,-0.007999538443982601,-0.006223534699529409
-0.006103902123868465,-0.04993464797735214,0.014854957349598408,0.01732419803738594,0.03929881379008293,-0.004912391304969788
-0.02267533354461193,-0.02280452474951744,-0.061893071979284286,0.008498483337461948,0.03810400143265724,0.0019047476816922426
-0.031238704919815063,0.008453872054815292,0.02665030024945736,0.021195022389292717,0.038364630192518234,-0.004589830059558153
-0.03171254321932793,-0.008686489425599575,-0.038798168301582336,0.018712421879172325,-0.006184334866702557,-0.01172656286507845
0.018049657344818115,0.02668539620935917,-0.014326144009828568,-0.02251872792840004,-0.020605968311429024,-0.01663396507501602
-0.0005608806386590004,0.00035055106854997575,-0.001101805130019784,-0.024627378210425377,-0.01641218177974224,-0.0057783229276537895
0.03524337708950043,-0.017975328490138054,0.05299549549818039,0.018208330497145653,-0.001140740467235446,0.05164620652794838
-0.01055898331105709,-0.04669666662812233,-0.050417233258485794,0.00964090134948492,0.0024640511255711317,0.00467883562669158
0.05561590939760208,-0.011436168104410172,0.026420872658491135,0.05441110208630562,-0.013203111477196217,0.021349456161260605
-0.012108811177313328,-0.014919845387339592,-0.06857914477586746,-0.02480083890259266,-0.01078106090426445,-0.005356068257242441
-0.00835734885185957,-0.00965246930718422,-0.05521174892783165,0.010831151157617569,-0.016815869137644768,-0.01343147549778223
-0.0020521788392215967,-0.024789299815893173,-0.04242711886763573,0.004752089269459248,-0.008972670882940292,0.0038249760400503874
-0.01314742024987936,0.011182304471731186,-0.03574948385357857,0.036203306168317795,-0.0036589179653674364,-0.008321216329932213
-0.0042840843088924885,0.033784933388233185,-0.05958520993590355,0.0013448973186314106,-0.01447316911071539,0.00590426754206419
-0.029014019295573235,-0.0536373071372509,-0.04877370968461037,0.040993817150592804,-0.01153276301920414,-0.02290833741426468
-0.03649626672267914,0.0032168750185519457,-0.06455802172422409,-0.015892203897237778,0.007805528584867716,-0.0022359690628945827
-0.018114177510142326,-0.04535868018865585,-0.023520750924944878,0.0968291312456131,0.01782381348311901,-0.027252379804849625
0.05149853974580765,-0.024986349046230316,-0.04079563543200493,0.0660194382071495,0.002507941797375679,-0.034528978168964386
0.048935212194919586,-0.021917596459388733,-0.04828319698572159,0.1075790524482727,-0.007919318042695522,-0.007534243632107973
-0.01603648252785206,-0.01792753115296364,-0.009405531920492649,0.0076172612607479095,0.000303769251331687,0.04797336459159851
-0.03184332326054573,-0.016485190019011497,-0.07267560064792633,0.006398417521268129,-0.01985987462103367,-0.03435838967561722
0.05143992230296135,0.01644812896847725,0.03903372213244438,0.054471954703330994,-0.009935799986124039,-0.012763756327331066
-0.004777044523507357,-0.02960836887359619,0.016729846596717834,-0.031172681599855423,0.002197297289967537,0.04411843419075012
0.009654277935624123,0.03748760372400284,0.02181204780936241,-0.12609271705150604,-0.01112677063792944,0.011847286485135555
0.05475805327296257,-0.032387979328632355,-0.008637704886496067,-0.08200664818286896,-0.009560873731970787,0.032174527645111084
0.0073449136689305305,0.0701381042599678,0.0461527481675148,-0.08795465528964996,0.026261406019330025,0.003784870496019721
-0.004847986623644829,-0.043929167091846466,0.03962741792201996,-0.09952975064516068,-0.002465775702148676,-0.03700529783964157
-0.011799057945609093,-0.03548363223671913,0.013084675185382366,-0.06577878445386887,-0.0021923696622252464,-0.019155729562044144
-0.026982944458723068,-0.00518912635743618,3.5101393223158084e-06,-0.07252028584480286,-0.024180732667446136,-0.01772543415427208
-0.00107925187330693,-0.0016883705975487828,-0.0033211286645382643,-0.11963359266519547,-0.04745729640126228,-0.03721668943762779
0.04929724708199501,-0.03976847976446152,0.01809917762875557,-0.058454181998968124,0.0070435116067528725,0.06353987008333206
0.03420354425907135,0.005546887870877981,0.006687029730528593,-0.0682491883635521,0.00330768758431077,0.025104960426688194
-0.01343614049255848,0.016714151948690414,0.010760542005300522,-0.07848891615867615,3.2849264243850484e-05,0.009759461507201195
-0.009311153553426266,-0.025851711630821228,0.00636149849742651,-0.08539717644453049,0.01922653801739216,0.04596969112753868
-0.022192509844899178,-0.03559572622179985,-0.005179074127227068,-0.05253037437796593,-0.018598852679133415,0.005487110465764999
-0.015413742512464523,0.05088641121983528,0.011462445370852947,-0.0894734188914299,-0.05349583923816681,-0.007499938365072012
0.04164542630314827,-0.03479965776205063,0.010548077523708344,-0.02304564230144024,0.019686343148350716,-0.024616926908493042
0.03703673183917999,0.01014616433531046,0.007517509162425995,-0.021690085530281067,0.021390581503510475,0.003809838555753231
0.06467781215906143,-0.028259120881557465,0.01704173907637596,-0.020860014483332634,0.01241728663444519,-0.003114252584055066
